Fecha|Part#|Turno|Piezas|Estandar|Cost|Linea|Celda|Planta|Dado|Time
20251009|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|030905
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|033904
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034027
20251009|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032728
20251009|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032848
20251009|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|033008
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|035704
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|035837
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|040011
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|040139
20251009|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|034629
20251009|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|034842
20251009|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|035147
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|043906
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044041
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044213
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045723
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045930
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050521
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|051036
20251009|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|051158
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|020859
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|021721
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|021839
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|022541
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|022656
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|025316
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|025426
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|025539
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|025644
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|031304
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|031416
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|031516
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|032657
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|032837
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|043342
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|043458
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|043623
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|044029
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|044914
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|045026
20251010|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|045958
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032141
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032312
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032353
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032753
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032842
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034418
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034457
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034732
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|035811
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|035838
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|040006
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|042512
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|042558
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|042626
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044554
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050021
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050134
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050236
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050342
20251011|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|051724
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|052156
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|052303
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|052416
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|052617
20251011|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|052718
20251011|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|052900
20251011|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|052942
20251011|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|053129
20251012|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|033903
20251012|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|034020
20251012|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|034212
20251012|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|034907
20251012|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|041520
20251012|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045935
20251012|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050051
20251012|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050150
20251012|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050749
20251012|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|051449
20251012|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|051553
20251012|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|052235
20251012|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|052345
20251012|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|052449
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|020413
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|020518
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|021337
20251013|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|020644
20251013|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|021446
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|022149
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|022345
20251013|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|021558
20251013|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|022019
20251013|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|022936
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|024923
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|025113
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|025311
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|030852
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032010
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032147
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032415
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034418
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034646
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|040051
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|040211
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|041949
20251013|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|042401
20251013|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|051116
20251013|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|053604
20251014|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|015415
20251014|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|015553
20251014|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|020918
20251014|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|021050
20251014|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|021346
20251014|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|031003
20251015|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|021315
20251015|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|021438
20251015|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|021549
20251015|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|022229
20251015|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|022347
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|030910
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031045
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031206
20251015|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|025345
20251015|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|025445
20251015|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|025549
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032024
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032142
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032318
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032444
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034042
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034210
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044114
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045218
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045346
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050136
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|051204
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|051317
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|051422
20251015|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|051720
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|015838
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|015901
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|020912
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|021019
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|022848
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|022943
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|024346
20251016|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|021847
20251016|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|021941
20251016|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|022039
20251016|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|022401
20251016|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|022525
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|025415
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|025505
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|025634
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031402
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031500
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031548
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031719
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034557
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|035841
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|040041
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|040148
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|042956
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044448
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044548
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|052512
20251016|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|052539
20251017|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|020653
20251017|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|015850
20251017|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|020008
20251017|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|020108
20251017|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|021224
20251017|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|021329
20251017|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|021508
20251017|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|022050
20251017|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|022156
20251017|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|022343
20251017|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|022500
20251017|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|021914
20251017|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|031012
20251017|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|031339
20251017|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032606
20251017|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032717
20251017|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032838
20251017|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032947
20251018|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|031925
20251018|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032010
20251018|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032042
20251018|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032343
20251018|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032955
20251018|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|034551
20251018|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|043053
20251018|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|043122
20251018|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|043149
20251018|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044512
20251018|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044555
20251018|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045703
20251018|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045729
20251018|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045753
20251018|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050723
20251018|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050745
20251019|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|000400
20251019|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|000457
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031758
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031921
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032115
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|033830
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|035558
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|042438
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|042552
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|042701
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|042821
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044408
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044533
20251020|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|043009
20251020|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|043128
20251020|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|043301
20251020|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|044048
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045931
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050047
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|050153
20251020|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|044917
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|052905
20251020|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|053020
20251023|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|022649
20251023|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|024117
20251023|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|024901
20251023|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|024958
20251023|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|025900
20251023|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|030020
20251023|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031603
20251023|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031702
20251023|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032123
20251023|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032419
20251023|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032901
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031725
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031836
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032423
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032934
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|033937
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034623
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034732
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|035138
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|035646
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|043418
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044347
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044618
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045510
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|045630
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|051210
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|051308
20251024|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|051407
20251025|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|020414
20251025|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|021509
20251025|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|021708
20251025|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|021848
20251025|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|024301
20251025|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032331
20251025|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032503
20251025|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032609
20251025|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032830
20251025|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034243
20251025|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034312
20251026|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|024127
20251026|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|024324
20251026|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|024951
20251026|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|025158
20251026|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|044932
20251026|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|044958
20251026|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|045023
20251026|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|045442
20251026|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|045658
20251026|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|050119
20251026|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|050324
20251026|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|052931
20251027|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|025751
20251027|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|025916
20251027|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031351
20251027|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032148
20251027|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032252
20251027|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034525
20251027|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032417
20251027|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032524
20251027|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|032642
20251027|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|034709
20251027|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|035439
20251027|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|035601
20251027|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|035712
20251027|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|041853
20251027|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|042909
20251027|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|043025
20251027|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|043207
20251027|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044032
20251027|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|044910
20251028|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031646
20251028|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031724
20251028|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|031803
20251028|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|032101
20251028|71734533|2|4000.000|4000.000|34.99|E1C11001|E1C|1815|C11-02|034257
20251028|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|050609
20251028|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|051450
20251028|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|052156
20251028|7173453240|2|4000.000|4000.000|34.34|E1C11001|E1C|1815|C11-02|052336
20251029|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|034435
20251029|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|034527
20251029|7173453440|2|4000.000|4000.000|42.36|E1C11001|E1C|1815|C11-02|043049
