Inventory|Location|Box Unit|Part No.|Date|Dept
2FG|C02-01B09|1200.000|000000000071721357|20260202|E
2FG|C02-01B09|1200.000|000000000071721357|20260202|E
2FG|C02-01B09|1200.000|000000000071721357|20260202|E
3YC|E37-01A03|1200.000|000000000071890064|20260202|E
3YC|E37-01A03|1200.000|000000000071890064|20260202|E
3YC|E37-01A03|1200.000|000000000071890064|20260202|E
2FG|C02-01B09|1200.000|000000000071721357|20260202|E
2FG|C02-01B09|1200.000|000000000071721357|20260202|E
2FG|C02-01B09|1200.000|000000000071721357|20260202|E
2FG|C02-01B09|1200.000|000000000071721357|20260202|E
2FG|C02-01B09|1200.000|000000000071721357|20260202|E
3YC|E09-01A08|1200.000|000000000071721796|20260130|E
3YC|E09-01A08|1200.000|000000000071721796|20260130|E
3YC|E09-01A08|1200.000|000000000071721796|20260129|E
3YC|E09-01A08|1200.000|000000000071721796|20260129|E
3YC|E09-01A08|1200.000|000000000071721796|20260129|E
3YC|E09-01A08|1200.000|000000000071721796|20260129|E
3YC|E09-01A08|1200.000|000000000071721796|20260129|E
3YC|E09-01A08|1200.000|000000000071721796|20260129|E
3YC|E09-01A08|1200.000|000000000071721796|20260129|E
3YC|E09-01A08|1200.000|000000000071721796|20260130|E
3YC|E09-01A08|1200.000|000000000071721796|20260130|E
3YC|E09-01A08|1200.000|000000000071721796|20260130|E
3YC|E09-01A08|1200.000|000000000071721796|20260130|E
3YC|E09-01A08|1200.000|000000000071721796|20260130|E
3YC|E09-01A08|1200.000|000000000071721796|20260130|E
3YC|E09-01A09|1200.000|000000000071721796|20260129|E
3YC|E09-01A09|1200.000|000000000071721796|20260129|E
3YC|E09-01A09|1200.000|000000000071721796|20260129|E
3YC|E09-01A09|1200.000|000000000071721796|20260129|E
3YC|E09-01A09|1200.000|000000000071721796|20260129|E
3YC|E09-01A09|1200.000|000000000071721796|20260129|E
3YC|E09-01A09|1200.000|000000000071721796|20260129|E
3YC|E09-01A09|1200.000|000000000071721796|20260129|E
3YC|E09-01A09|1200.000|000000000071721796|20260129|E
3YC|E09-01A09|1200.000|000000000071721796|20260130|E
3YC|E09-01A09|1200.000|000000000071721796|20260130|E
3YC|E09-01A09|1200.000|000000000071721796|20260129|E
3YC|E14-01A15|1200.000|000000000071721134|20260202|E
3YC|E14-01A15|1200.000|000000000071721134|20260202|E
3YC|E14-01A15|1200.000|000000000071721134|20260202|E
3YC|E14-01A15|1200.000|000000000071721134|20260202|E
3YC|E14-01A15|1200.000|000000000071721134|20260202|E
3YC|E14-01A15|1200.000|000000000071721134|20260202|E
3YC|E14-01A15|1200.000|000000000071721134|20260202|E
3YC|E33-01B04|1200.000|000000007183752640|20260202|E
3YC|E33-01B04|1200.000|000000007183752640|20260202|E
3YC|E33-01B04|1200.000|000000007183752640|20260202|E
3YC|H01-01A12|1200.000|000000007183752640|20260202|E
3YC|H01-01A12|1200.000|000000007183752640|20260202|E
3YC|E25-01B12|1200.000|000000000071586172|20260202|E
3YC|E25-01B12|1200.000|000000000071586172|20260202|E
3YC|E14-01A14|1200.000|000000000071721134|20260202|E
3YC|E14-01A14|1200.000|000000000071721134|20260202|E
3YC|E14-01A14|1200.000|000000000071721134|20260202|E
3YC|E14-01A14|1200.000|000000000071721134|20260202|E
3YC|E14-01A14|1200.000|000000000071721134|20260202|E
3YC|E25-01B11|1200.000|000000000071586172|20260202|E
CA1|CA140|120.000|000000007198100130|20260204|E
CA1|CA140|120.000|000000007198100130|20260204|E
CA1|CA140|120.000|000000007198100130|20260204|E
CA1|CA140|120.000|000000007198100130|20260204|E
901|0007499164|120.000|000000007298482670|20251110|E
901|0007479215|120.000|000000007288819930|20251112|E
901|0007499151|120.000|000000007298459460|20251120|E
901|0007499170|120.000|000000007298482730|20251121|E
901|0007499148|120.000|000000007298459340|20251210|E
901|0007499170|120.000|000000007298482730|20251215|E
901|0007499147|120.000|000000007298458830|20251229|E
901|0007477690|120.000|S0071741436|20260110|E
901|0007499147|120.000|000000007298458830|20260117|E
901|0007499150|120.000|000000007298459340|20260120|E
901|0007499145|120.000|000000007298458830|20260121|E
901|0007499176|120.000|000000007298483240|20260124|E
901|0007499148|120.000|000000007298459340|20260129|E
3MR|C0055|120.000|000000007297366130|20250604|E
3YC|E20-01A04|120.000|000000007189399130|20260117|E
3MR|C0056|120.000|000000007298463390|20251212|E
3MR|C0056|120.000|000000007298463390|20251212|E
3MR|C0057|120.000|000000007298463390|20251212|E
3M1|BAJIO|120.000|000000007298459460|20260129|E
3MR|C0059|120.000|000000007298463390|20260120|E
3WE|F01-01A01|120.000|S0071741436|20260122|E
3WE|5DB24|120.000|S0071741436|20260203|E
3WE|5DB24|120.000|S0071741436|20260203|E
3WE|5DB24|120.000|S0071741436|20260203|E
3WE|5DB24|120.000|S0071741436|20260203|E
3WE|5DB24|120.000|S0071741436|20260203|E
3WE|5DB24|120.000|S0071741436|20260203|E
3WE|5DB24|120.000|S0071741436|20260203|E
3MR|C0071|120.000|000000007171377430|20220421|E
3WE|5DB24|120.000|S0071741436|20260203|E
3WE|5DB24|120.000|S0071741436|20260203|E
3WE|5DB24|120.000|S0071741436|20260203|E
3YC|E06-01C14|120.000|000000007189399380|20260109|E
3MR|C0077|120.000|000000007283743730|20260122|E
3MR|C0077|120.000|000000007283743730|20260122|E
3YC|E06-01C08|120.000|000000007189399240|20260123|E
3YC|URGE01|300.000|000000007182645940|20260110|E
901|0007476986|300.000|000000007198306030|20260123|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3DM|D02-04E02|300.000|000000000071588593|20260106|E
3YC|URGE01|300.000|000000007182645940|20260125|E
3YC|URGE01|300.000|000000007182645940|20260124|E
3YC|URGE01|300.000|000000007182645940|20260125|E
2FG|MPP01|300.000|000000007173362030|20260127|E
2FG|MPP01|300.000|000000007173362030|20260130|E
3DM|D02-02A01|300.000|000000000071588593|20260128|E
3DM|D02-02A01|300.000|000000000071588593|20260128|E
3DM|D02-02A01|300.000|000000000071588593|20260128|E
3DM|D02-02A01|300.000|000000000071588593|20260128|E
3DM|D02-02A01|300.000|000000000071588593|20260128|E
CA1|CA112|300.000|000000007186677930|20260130|E
1YC|A03-04C02|300.000|000000007182646940|20251015|E
1YC|A03-04C02|300.000|000000007182646940|20251015|E
1YC|A03-04C02|300.000|000000007182646940|20251015|E
3YC|E22-01C05|300.000|000000007186986010|20260130|E
3YC|E22-01C05|300.000|000000007186986010|20260130|E
3YC|E22-01C05|300.000|000000007186986010|20260130|E
3YC|E22-01C05|300.000|000000007186986010|20260130|E
3YC|E22-01C05|300.000|000000007186986010|20260130|E
3YC|E22-01C05|300.000|000000007186986010|20260130|E
3YC|E22-01C05|300.000|000000007186986010|20260130|E
3YC|E22-01C05|300.000|000000007186986010|20260130|E
3YC|E22-01C05|300.000|000000007186986010|20260130|E
3YC|E22-01C08|300.000|000000007186986010|20260131|E
3YC|E22-01C08|300.000|000000007186986010|20260131|E
3YC|E22-01C08|300.000|000000007186986010|20260131|E
3YC|E22-01C08|300.000|000000007186986010|20260131|E
3YC|E22-01C08|300.000|000000007186986010|20260131|E
3YC|E22-01C08|300.000|000000007186986010|20260131|E
3YC|E22-01C08|300.000|000000007186986010|20260131|E
3YC|E22-01C08|300.000|000000007186986010|20260131|E
3YC|E22-01C08|300.000|000000007186986010|20260131|E
3YC|E22-01C08|300.000|000000007186986010|20260131|E
3YC|E22-01C09|300.000|000000007186986010|20260130|E
3YC|G01-01A12|800.000|000000007183344040|20260130|E
3YC|G01-01A12|800.000|000000007183344040|20260130|E
3YC|G01-01A12|800.000|000000007183344040|20260130|E
3YC|G01-01A11|800.000|000000007182388530|20260105|E
3YC|G01-01A10|800.000|000000007182344040|20260111|E
3YC|G01-01A10|800.000|000000007182388530|20260106|E
3YC|G01-01A10|300.000|000000007182645690|20260117|E
3YC|G01-01A14|300.000|000000007182591760|20251128|E
3YC|G01-01A15|800.000|000000007182344360|20260125|E
3YC|G01-01A15|800.000|000000007182344360|20260125|E
CA1|CA144|800.000|000000000071721300|20260203|E
2FG|C06-01B06|300.000|000000007183907030|20260128|E
3YC|G01-01A17|800.000|000000007182388530|20260105|E
3YC|G01-01A17|800.000|000000007182388530|20260105|E
3YC|G01-01A17|800.000|000000007182388530|20260105|E
3YC|G01-01A17|800.000|000000007182388530|20260105|E
3YC|G01-01A17|800.000|000000007123182440|20260124|E
3YC|G01-01A17|800.000|000000007182344360|20260127|E
3YC|G01-01A17|800.000|000000007182344360|20260127|E
3YC|G01-01A17|800.000|000000007182344360|20260127|E
3YC|E01-01C11|300.000|000000007172166230|20251203|E
3YC|G01-01A21|800.000|000000000071721476|20251016|E
3YC|G01-01A21|800.000|000000000071721476|20251026|E
3YC|G01-01A21|800.000|000000000071721476|20251028|E
3YC|G01-01A21|800.000|000000000071721476|20251028|E
3YC|G01-01A21|800.000|000000000071721795|20260128|E
3YC|G01-01A20|800.000|000000007182388530|20260105|E
3YC|G01-01A20|800.000|000000007182388530|20260106|E
3YC|G01-01A20|800.000|000000007182388530|20260106|E
3YC|G01-01A19|800.000|000000007182388530|20260105|E
3YC|G01-01A19|800.000|000000007182388530|20260105|E
3YC|G01-01A19|800.000|000000007182388530|20260106|E
3YC|G01-01A19|800.000|000000007182344040|20260123|E
3YC|G01-01A19|800.000|000000007182344040|20260123|E
3YC|G01-01A22|800.000|000000007182344360|20260125|E
3YC|G01-01A24|800.000|000000000071720308|20260129|E
3YC|E02-01A03|800.000|000000007182344360|20260123|E
3YC|E02-01A03|800.000|000000007182344360|20260125|E
3YC|E02-01A03|800.000|000000007182344360|20260126|E
3YC|E02-01A03|800.000|000000007182344360|20260126|E
3YC|E02-01A03|800.000|000000007182344360|20260126|E
3YC|E02-01A03|800.000|000000007182344360|20260202|E
3YC|E02-01A03|800.000|000000007182344360|20260202|E
3YC|E02-01A03|800.000|000000007182344360|20260202|E
3YC|E02-01A03|800.000|000000007182344360|20260202|E
3YC|G01-01A26|800.000|000000007183344040|20260130|E
3YC|G01-01A26|800.000|000000007183344040|20260130|E
3YC|G01-01A26|800.000|000000007183344040|20260130|E
3YC|E24-01C01|800.000|000000000071721795|20260129|E
3YC|G01-01A44|800.000|000000007182344040|20260129|E
3YC|E02-01C13|800.000|000000000071576315|20251112|E
3YC|E02-01C13|800.000|000000000071576315|20251113|E
3YC|E02-01C13|800.000|000000000071576315|20251113|E
3YC|G01-01A68|300.000|000000007173671230|20240623|E
3YC|G01-01A48|800.000|000000000071722146|20251226|E
3YC|G01-01A49|800.000|000000007182344040|20260129|E
3YC|G01-01A46|800.000|000000007182344040|20260129|E
3YC|G01-01A50|800.000|000000007182344040|20260129|E
3YC|G01-01A51|800.000|000000007182344360|20260125|E
3YC|G01-01A51|800.000|000000007182344360|20260125|E
3YC|G01-01A51|800.000|000000007182344360|20260125|E
3YC|G01-01A52|800.000|000000007182344040|20260129|E
3YC|G01-01A53|800.000|000000007182344360|20260124|E
3YC|G01-01A53|800.000|000000007182344040|20260129|E
3YC|G01-01A56|800.000|000000000071721476|20260130|E
3YC|G01-01A56|800.000|000000000071721476|20260130|E
3YC|G01-01A56|800.000|000000000071721476|20260130|E
3YC|G01-01A56|800.000|000000000071721476|20260130|E
3YC|G01-01A56|800.000|000000000071721476|20260130|E
3YC|G01-01A56|800.000|000000000071721476|20260130|E
3YC|G01-01A56|800.000|000000000071721476|20260131|E
3YC|G01-01A56|800.000|000000000071721476|20260131|E
3YC|G01-01A56|800.000|000000000071721476|20260131|E
3YC|G01-01A56|800.000|000000000071721476|20260131|E
3YC|G01-01A56|800.000|000000000071721476|20260131|E
3YC|G01-01A58|800.000|000000007182344040|20260129|E
3YC|G01-01A78|300.000|000000007173753730|20250901|E
3MR|C0061|800.000|000000007282645830|20251211|E
3MR|C0061|800.000|000000007282645830|20251211|E
3MR|C0061|800.000|000000007282645440|20260123|E
3MR|C0061|800.000|000000007282645440|20260123|E
3MR|C0061|800.000|000000007282645440|20260123|E
3MR|C0061|800.000|000000007282645440|20260123|E
3MR|C0061|800.000|000000007282645440|20260124|E
3MR|C0061|800.000|000000007282645440|20260124|E
3MR|C0061|800.000|000000007282645440|20260124|E
3MR|C0061|800.000|000000007282645440|20260129|E
3MR|C0061|800.000|000000007282645440|20260129|E
3MR|C0060|800.000|000000007282645440|20260124|E
3YC|H01-01A31|120.000|000000007189820130|20260201|E
3YC|E12-01A03|120.000|000000007189820130|20260201|E
3YC|E12-01A03|120.000|000000007189820130|20260201|E
3YC|H01-01A12|120.000|000000007189820130|20260201|E
3YC|H01-01A12|120.000|000000007189820130|20260201|E
2FG|C03-01A05|150.000|000000007197483930|20260121|E
2FG|C03-01A05|150.000|000000007197483930|20260121|E
2FG|C03-01A05|150.000|000000007197483930|20260121|E
2FG|C03-01A05|150.000|000000007197483930|20260121|E
2FG|C03-01A05|150.000|000000007197483930|20260121|E
2FG|C03-01A05|150.000|000000007197483930|20260121|E
2FG|C03-01A05|150.000|000000007197483930|20260121|E
2FG|C03-01A05|150.000|000000007197483930|20260121|E
2FG|C03-01A05|150.000|000000007197483930|20260121|E
2FG|C03-01A06|150.000|000000007197483930|20260121|E
2FG|C03-01A06|150.000|000000007197483930|20260121|E
2FG|C03-01A06|150.000|000000007197483930|20260121|E
2FG|C03-01A06|150.000|000000007197483930|20260121|E
2FG|C03-01A06|150.000|000000007197483930|20260121|E
2FG|C03-01A06|150.000|000000007197483930|20260121|E
2FG|C03-01A06|150.000|000000007197483930|20260121|E
2FG|C03-01A06|150.000|000000007197483930|20260121|E
2FG|C03-01A06|150.000|000000007197483930|20260121|E
2FG|C03-01A07|150.000|000000007197483930|20260122|E
2FG|C03-01A07|150.000|000000007197483930|20260122|E
2FG|C03-01A07|150.000|000000007197483930|20260122|E
2FG|C03-01A07|150.000|000000007197483930|20260122|E
2FG|C03-01A07|150.000|000000007197483930|20260122|E
2FG|C03-01A07|150.000|000000007197483930|20260122|E
3YC|E13-01A07|172.000|000000007188892030|20260129|E
3YC|E13-01A07|172.000|000000007188892030|20260129|E
3YC|E12-01A01|120.000|000000007189820130|20260201|E
3YC|E12-01A01|120.000|000000007189820130|20260121|E
3YC|E12-01A01|120.000|000000007189820130|20260131|E
3YC|E12-01A01|120.000|000000007189820130|20260131|E
3YC|E12-01A01|120.000|000000007189820130|20260131|E
3YC|E12-01A01|120.000|000000007189820130|20260131|E
3YC|E12-01A01|120.000|000000007189820130|20260131|E
3YC|E12-01A01|120.000|000000007189820130|20260127|E
3YC|E12-01A01|120.000|000000007189820130|20260131|E
3YC|E12-01B03|120.000|000000007189820130|20260120|E
3YC|E12-01B05|120.000|000000007189820130|20260130|E
3YC|E12-01B05|120.000|000000007189820130|20260120|E
3YC|E12-01B05|120.000|000000007189820130|20260113|E
3YC|H01-01A36|120.000|000000007189820130|20260201|E
3YC|H01-01A16|120.000|000000007189820130|20260201|E
3YC|H01-01A16|120.000|000000007189820130|20260201|E
3YC|H01-01A99|120.000|000000007189820130|20260201|E
3YC|H01-01A99|120.000|000000007189820130|20260201|E
3YC|G01-01A02|120.000|000000007189820130|20260115|E
3YC|G01-01A02|120.000|000000007189820130|20260115|E
3YC|G01-01A02|120.000|000000007189820130|20260128|E
3YC|G01-01A02|120.000|000000007189820130|20260128|E
3YC|G01-01A02|120.000|000000007189820130|20260121|E
3YC|G01-01A03|120.000|000000007189820130|20260121|E
3YC|G01-01A03|120.000|000000007189820130|20260124|E
3YC|G01-01A03|120.000|000000007189820130|20260124|E
3YC|G01-01A03|120.000|000000007189820130|20260124|E
3YC|G01-01A03|120.000|000000007189820130|20260124|E
3YC|G01-01A03|120.000|000000007189820130|20260124|E
3YC|G01-01A04|120.000|000000007189820130|20260124|E
3YC|G01-01A04|120.000|000000007189820130|20260124|E
3YC|G01-01A04|120.000|000000007189820130|20260124|E
3YC|G01-01A04|120.000|000000007189820130|20260125|E
3YC|G01-01A04|120.000|000000007189820130|20260127|E
3YC|G01-01A04|120.000|000000007189820130|20260130|E
3YC|G01-01A04|120.000|000000007189820130|20260130|E
3YC|G01-01A04|120.000|000000007189820130|20260130|E
3YC|G01-01A04|120.000|000000007189820130|20260131|E
3YC|G01-01A04|120.000|000000007189820130|20260131|E
3YC|G01-01A05|120.000|000000007189820130|20260124|E
3YC|G01-01A05|120.000|000000007189820130|20260124|E
3YC|G01-01A05|120.000|000000007189820130|20260128|E
3YC|G01-01A05|120.000|000000007189820130|20260128|E
3YC|G01-01A05|120.000|000000007189820130|20260128|E
3YC|G01-01A05|120.000|000000007189820130|20260128|E
3YC|G01-01A05|120.000|000000007189820130|20260130|E
3YC|G01-01A05|120.000|000000007189820130|20260130|E
3YC|G01-01A05|120.000|000000007189820130|20260130|E
3YC|G01-01A06|120.000|000000007189820130|20260125|E
3YC|G01-01A06|120.000|000000007189820130|20260130|E
3YC|G01-01A06|120.000|000000007189820130|20260130|E
3YC|G01-01A06|120.000|000000007189820130|20260130|E
3YC|G01-01A06|120.000|000000007189820130|20260130|E
3YC|G01-01A06|120.000|000000007189820130|20260130|E
3YC|G01-01A07|120.000|000000007189820130|20260125|E
3YC|G01-01A07|120.000|000000007189820130|20260125|E
3YC|G01-01A07|120.000|000000007189820130|20260125|E
3YC|G01-01A07|120.000|000000007189820130|20260125|E
3YC|E13-01A09|172.000|000000007188892030|20260202|E
3YC|E13-01A09|172.000|000000007188892030|20260202|E
3YC|E13-01A09|172.000|000000007188892030|20260202|E
3YC|E13-01A09|172.000|000000007188892030|20260202|E
3YC|E13-01A09|172.000|000000007188892030|20260202|E
3YC|E13-01A09|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E28-01B06|400.000|000000007182644340|20260202|E
3YC|E28-01B06|400.000|000000007182644340|20260202|E
3YC|E28-01B06|400.000|000000007182644340|20260202|E
3YC|E28-01B06|400.000|000000007182644340|20260202|E
3YC|E28-01B06|400.000|000000007182644340|20260202|E
3YC|E28-01B06|400.000|000000007182644340|20260202|E
3YC|E28-01B06|400.000|000000007182644340|20260202|E
3YC|E28-01B06|400.000|000000007182644340|20260202|E
3YC|E13-01A06|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01A10|172.000|000000007188892030|20260202|E
3YC|E13-01B01|172.000|000000007188892030|20260202|E
3YC|E13-01B01|172.000|000000007188892030|20260202|E
3YC|E13-01B02|172.000|000000007188892030|20260202|E
3YC|E13-01B02|172.000|000000007188892030|20260202|E
3YC|E13-01B02|172.000|000000007188892030|20260202|E
3YC|E13-01A11|172.000|000000007188892030|20260203|E
3YC|E13-01A11|172.000|000000007188892030|20260203|E
3YC|E13-01A11|172.000|000000007188892030|20260203|E
3YC|E13-01A11|172.000|000000007188892030|20260203|E
3YC|E13-01B11|172.000|000000007188892030|20260203|E
3YC|E13-01B11|172.000|000000007188892030|20260203|E
3YC|E13-01B11|172.000|000000007188892030|20260203|E
3YC|E13-01B11|172.000|000000007188892030|20260203|E
3YC|E13-01B11|172.000|000000007188892030|20260203|E
3YC|E13-01B11|172.000|000000007188892030|20260203|E
3YC|E13-01B11|172.000|000000007188892030|20260203|E
3YC|E13-01B11|172.000|000000007188892030|20260203|E
3YC|E13-01A09|172.000|000000007188892030|20260203|E
3YC|E13-01A09|172.000|000000007188892030|20260203|E
3YC|E13-01A09|172.000|000000007188892030|20260203|E
3YC|E13-01A12|172.000|000000007188892030|20260203|E
3YC|E13-01A12|172.000|000000007188892030|20260203|E
3YC|E13-01A12|172.000|000000007188892030|20260203|E
3YC|E13-01A12|172.000|000000007188892030|20260203|E
3YC|E13-01A12|172.000|000000007188892030|20260203|E
3YC|E13-01A12|172.000|000000007188892030|20260203|E
3YC|E13-01A12|172.000|000000007188892030|20260203|E
3YC|E13-01A12|172.000|000000007188892030|20260203|E
3YC|E13-01A12|172.000|000000007188892030|20260203|E
3YC|E13-01A12|172.000|000000007188892030|20260203|E
3YC|G01-01A01|400.000|000000007182644340|20260202|E
3YC|G01-01A01|400.000|000000007182644340|20260202|E
3YC|G01-01A01|400.000|000000007182644340|20260202|E
3YC|G01-01A01|400.000|000000007182644340|20260202|E
3YC|G01-01A01|400.000|000000007182644340|20260202|E
3YC|G01-01A01|400.000|000000007182644340|20260202|E
3YC|E13-01A03|172.000|000000007188892030|20260203|E
3YC|H01-01A12|400.000|000000007182644340|20260203|E
3YC|H01-01A12|400.000|000000007182644340|20260203|E
3YC|H01-01A12|400.000|000000007182644340|20260203|E
3YC|H01-01A12|400.000|000000007182644340|20260203|E
3YC|H01-01A12|400.000|000000007182644340|20260203|E
3YC|H01-01A12|400.000|000000007182644340|20260203|E
3YC|H01-01A14|400.000|000000007182644340|20260203|E
3YC|G01-01A02|400.000|000000007182644340|20260127|E
3YC|G01-01A02|400.000|000000007182644340|20260202|E
3YC|G01-01A02|400.000|000000007182644340|20260202|E
3YC|G01-01A02|400.000|000000007182644340|20260202|E
3YC|G01-01A02|400.000|000000007182644340|20260202|E
3YC|G01-01A04|400.000|000000007182644340|20260127|E
3YC|G01-01A04|400.000|000000007182644340|20260127|E
3YC|G01-01A04|400.000|000000007182644340|20260202|E
3YC|G01-01A04|400.000|000000007182644340|20260202|E
3YC|G01-01A07|400.000|000000007182644340|20260127|E
3YC|G01-01A08|400.000|000000007182644340|20260127|E
3YC|G01-01A12|400.000|000000007182644340|20260131|E
3YC|G01-01A11|400.000|000000007182644340|20260127|E
3YC|G01-01A15|400.000|000000007182644340|20260128|E
901|WE-ZONE|4000.000|000000007173453240|20260204|E
901|0007472645|252.000|000000000071733830|20260204|E
901|0007472645|252.000|000000000071733830|20260204|E
999|LOST&FOUND|400.000|000000007182645840|20260127|E
999|LOST&FOUND|400.000|000000007182645840|20260127|E
901|WE-ZONE|192.000|000000000072773005|20260204|E
999|LOST&FOUND|400.000|000000007182645840|20260127|E
901|0007472645|252.000|000000000071733830|20260204|E
901|0007472645|252.000|000000000071733830|20260204|E
901|0007552785|400.000|S7185106630E|20260204|E
901|WE-ZONE|4000.000|000000007173453240|20260204|E
901|0007552785|400.000|S7185106630E|20260204|E
901|0007552785|400.000|S7185106630E|20260204|E
901|WE-ZONE|450.000|000000007288875130|20260204|E
901|WE-ZONE|960.000|000000000072871916|20260204|E
901|0007552785|400.000|S7185106630E|20260204|E
901|0007552785|400.000|S7185106630E|20260204|E
901|WE-ZONE|4000.000|000000007173453240|20260204|E
901|WE-ZONE|96.000|000000007298100740|20260202|E
901|WE-ZONE|1000.000|000000007283607930|20260204|E
901|WE-ZONE|693.000|000000007287357710|20260204|E
901|0007538989|150.000|000000007289820130|20260204|E
901|0007498836|150.000|000000007288729530|20260204|E
3YC|E07-01B01|100.000|000000007198494430|20260204|E
3YC|E07-01B01|100.000|000000007198494430|20260204|E
3YC|E07-01B01|100.000|000000007198494430|20260204|E
3YC|E07-01B01|100.000|000000007198494430|20260204|E
3YC|E07-01B01|100.000|000000007198494430|20260204|E
3YC|E07-01B01|100.000|000000007198494430|20260204|E
3YC|E07-01B01|100.000|000000007198494430|20260204|E
3YC|E06-01C05|600.000|000000007182243230|20260204|E
3YC|E07-01B01|100.000|000000007198494430|20260204|E
3YC|E06-01C05|600.000|000000007182243230|20260204|E
3YC|E06-01C05|600.000|000000007182243230|20260204|E
3YC|E21-01B12|700.000|000000000071720335|20260204|E
3YC|E06-01C05|600.000|000000007182243230|20260204|E
3YC|E21-01B12|700.000|000000000071720335|20260204|E
3YC|E21-01B12|700.000|000000000071720335|20260204|E
3YC|E21-01B12|700.000|000000000071720335|20260204|E
3YC|E21-01B12|700.000|000000000071720335|20260204|E
3YC|E21-01B12|700.000|000000000071720335|20260204|E
3YC|E24-01B14|560.000|000000007187204730|20260204|E
3YC|E21-01B12|700.000|000000000071720335|20260204|E
3YC|E24-01B14|560.000|000000007187204730|20260204|E
3YC|E13-01B02|172.000|000000007188892030|20260204|E
3YC|E13-01B02|172.000|000000007188892030|20260204|E
3YC|E13-01B02|172.000|000000007188892030|20260204|E
3YC|E13-01B02|172.000|000000007188892030|20260204|E
3YC|E16-01B13|300.000|000000007182646940|20260203|E
3YC|E13-01B02|172.000|000000007188892030|20260204|E
3YC|E16-01B13|300.000|000000007182646940|20260204|E
3YC|E16-01B13|300.000|000000007182646940|20260204|E
3YC|E16-01C14|1032.000|000000007183344140|20260204|E
3YC|E16-01C14|1032.000|000000007183344140|20260204|E
3YC|E16-01C14|1032.000|000000007183344140|20260204|E
3YC|E16-01C14|1032.000|000000007183344140|20260204|E
901|0007498836|150.000|000000007288729530|20260204|E
3WE|F01-01B08|2000.000|S7173453440|20260204|E
901|0007498767|504.000|000000007287619610|20260204|E
3WE|F01-01B08|2000.000|S7173453440|20260204|E
901|0007498763|1260.000|000000007287574030|20260204|E
3YC|E17-01A03|2504.000|000000000071720487|20260203|E
3YC|E17-01A03|2504.000|000000000071720487|20260203|E
3YC|E17-01A03|2504.000|000000000071720487|20260203|E
3YC|E17-01A03|2504.000|000000000071720487|20260203|E
3YC|E17-01A03|2504.000|000000000071720487|20260204|E
3YC|E17-01A03|2504.000|000000000071720487|20260204|E
3YC|E07-01A09|160.000|000000000071735552|20260128|E
3YC|E07-01A09|160.000|000000000071735552|20260201|E
3YC|E07-01A09|160.000|000000000071735552|20260201|E
3YC|E07-01A09|160.000|000000000071735552|20260201|E
3YC|E07-01A09|160.000|000000000071735552|20260201|E
3YC|E07-01A09|160.000|000000000071735552|20260202|E
3YC|E07-01A09|160.000|000000000071735552|20260202|E
3YC|E07-01A09|160.000|000000000071735552|20260202|E
3YC|E07-01A09|160.000|000000000071735552|20260202|E
3YC|E07-01A09|160.000|000000000071735552|20260202|E
3YC|E07-01A09|160.000|000000000071735552|20260202|E
3YC|E07-01A09|160.000|000000000071735552|20260202|E
3YC|E07-01A09|160.000|000000000071735552|20260202|E
3YC|E07-01A09|160.000|000000000071735552|20260203|E
3YC|E07-01A09|160.000|000000000071735552|20260203|E
3YC|E07-01A09|160.000|000000000071735552|20260203|E
901|0007471817|776.000|000000000071586173|20260204|E
901|0007539205|250.000|000000007297433130|20260204|E
901|0007498670|1584.000|000000007287002730|20260204|E
917|SORT2|152.000|000000007197483870|20260204|E
999|LOST&FOUND|324.000|000000007187919230|20260124|E
999|LOST&FOUND|324.000|000000007187919230|20260124|E
999|LOST&FOUND|324.000|000000007187919230|20260126|E
999|LOST&FOUND|192.000|000000000071773005|20260116|E
