MATNR|PLWRK|GSMNG|PEDTR|MDV01|KDMAT|GUM|SHIFT
S7172155550P|1815|12000.000|20260211|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|110400.000|20260216|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|14400.000|20260217|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|14400.000|20260218|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|12000.000|20260219|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|14400.000|20260220|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|12000.000|20260221|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|14400.000|20260222|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|100800.000|20260223|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|4800.000|20260224|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|14400.000|20260225|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|9600.000|20260226|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|146400.000|20260302|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|141600.000|20260309|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|144000.000|20260316|F0101024|S7172155550P|0.00000|1
S7172155550P|1815|141600.000|20260323|F0101024|S7172155550P|0.00000|1
S7172179830|1815|5928.000|20260126|F0311033|S7172179830|0.00000|1
S7172179830|1815|12768.000|20260202|F0311033|S7172179830|0.00000|1
S7172179830|1815|15048.000|20260209|F0311033|S7172179830|0.00000|1
S7172179830|1815|13452.000|20260216|F0311033|S7172179830|0.00000|1
S7172179830|1815|13528.000|20260223|F0311033|S7172179830|0.00000|1
S7172179830|1815|12768.000|20260302|F0311033|S7172179830|0.00000|1
S7172179830|1815|12692.000|20260309|F0311033|S7172179830|0.00000|1
S7172179830|1815|12768.000|20260316|F0311033|S7172179830|0.00000|1
S7172179830|1815|12920.000|20260323|F0311033|S7172179830|0.00000|1
S7172179930|1815|11476.000|20260126|F0311054|S7172179930|0.00000|1
S7172179930|1815|17936.000|20260202|F0311054|S7172179930|0.00000|1
S7172179930|1815|12008.000|20260209|F0311054|S7172179930|0.00000|1
S7172179930|1815|12008.000|20260216|F0311054|S7172179930|0.00000|1
S7172179930|1815|12008.000|20260223|F0311054|S7172179930|0.00000|1
S7172179930|1815|12008.000|20260302|F0311054|S7172179930|0.00000|1
S7172179930|1815|12008.000|20260309|F0311054|S7172179930|0.00000|1
S7172179930|1815|12008.000|20260316|F0311054|S7172179930|0.00000|1
S7172179930|1815|11552.000|20260323|F0311054|S7172179930|0.00000|1
S7172187530|1815|1596.000|20260126|F0311033|S7172187530|0.00000|1
S7172187530|1815|1824.000|20260202|F0311033|S7172187530|0.00000|1
S7172187530|1815|2356.000|20260209|F0311033|S7172187530|0.00000|1
S7172187530|1815|3648.000|20260216|F0311033|S7172187530|0.00000|1
S7172187530|1815|3572.000|20260223|F0311033|S7172187530|0.00000|1
S7172187530|1815|3648.000|20260302|F0311033|S7172187530|0.00000|1
S7172187530|1815|3572.000|20260309|F0311033|S7172187530|0.00000|1
S7172187530|1815|3572.000|20260316|F0311033|S7172187530|0.00000|1
S7172187530|1815|3724.000|20260323|F0311033|S7172187530|0.00000|1
S7173453240|1815|316000.000|20260126|F0101507|S7173453240|0.00000|1
S7173453240|1815|900000.000|20260202|F0101507|S7173453240|0.00000|1
S7173453240|1815|1296000.000|20260209||S7173453240|0.00000|0
S7173453240|1815|900000.000|20260216|F0101507|S7173453240|0.00000|1
S7173453240|1815|504000.000|20260223|F0101507|S7173453240|0.00000|1
S7173453240|1815|492000.000|20260302|F0101507|S7173453240|0.00000|1
S7173453240|1815|576000.000|20260309|F0101507|S7173453240|0.00000|1
S7173453240|1815|428000.000|20260316|F0101507|S7173453240|0.00000|1
S7173453240|1815|636000.000|20260323|F0101507|S7173453240|0.00000|1
S7173541930|1815|900.000|20260223|G0205001|S7173541930|0.00000|1
S7173541930|1815|300.000|20260309|G0205001|S7173541930|0.00000|1
S7173542030|1815|4800.000|20260126|F0311033|S7173542030|0.00000|1
S7173542030|1815|13500.000|20260202|F0311033|S7173542030|0.00000|1
S7173542030|1815|10800.000|20260209|F0311033|S7173542030|0.00000|1
S7173542030|1815|10800.000|20260216|F0311033|S7173542030|0.00000|1
S7173542030|1815|15600.000|20260223|F0311033|S7173542030|0.00000|1
S7173542030|1815|15600.000|20260302|F0311033|S7173542030|0.00000|1
S7173542030|1815|15600.000|20260309|F0311033|S7173542030|0.00000|1
S7173542030|1815|15600.000|20260316|F0311033|S7173542030|0.00000|1
S7173542030|1815|15900.000|20260323|F0311033|S7173542030|0.00000|1
S7173553430|1815|12500.000|20260202|F0311033|S7173553430|0.00000|1
S7173553430|1815|25000.000|20260209|F0311033|S7173553430|0.00000|1
S7173553430|1815|17500.000|20260216|F0311033|S7173553430|0.00000|1
S7173553430|1815|17500.000|20260223|F0311033|S7173553430|0.00000|1
S7173553430|1815|17500.000|20260302|F0311033|S7173553430|0.00000|1
S7173553430|1815|17500.000|20260309|F0311033|S7173553430|0.00000|1
S7173553430|1815|17500.000|20260316|F0311033|S7173553430|0.00000|1
S7173553430|1815|15500.000|20260323|F0311033|S7173553430|0.00000|1
S7174022330|1815|2500.000|20260126|F0204006|S7174022330|0.00000|1
S7174022330|1815|1500.000|20260202|F0204006|S7174022330|0.00000|1
S7174022330|1815|3250.000|20260209|F0204006|S7174022330|0.00000|1
S7174022330|1815|3000.000|20260216|F0204006|S7174022330|0.00000|1
S7174022330|1815|2500.000|20260223|F0204006|S7174022330|0.00000|1
S7174022330|1815|2500.000|20260302|F0204006|S7174022330|0.00000|1
S7174022330|1815|3250.000|20260309|F0204006|S7174022330|0.00000|1
S7174022330|1815|1750.000|20260316|F0204006|S7174022330|0.00000|1
S7174022330|1815|3250.000|20260323|F0204006|S7174022330|0.00000|1
000000000072831198|1815|2000.000|20260126|E3C01002|72831198|0.00000|2
000000007298364230|1815|4410.000|20260126|E3C04001|7298364230|0.00000|2
000000007283401660|1815|33284.000|20260126|E3C01002|7283401660|0.00000|2
000000007278114030|1815|300.000|20260302|E3C09002|7278114030|0.00000|2
000000007278114230|1815|300.000|20260302|E3C09002|7278114230|0.00000|2
000000007278114330|1815|300.000|20260302|E3C09002|7278114330|0.00000|2
000000007298006130|1815|3600.000|20260302|E3C09002|7298006130|0.00000|2
000000007298006230|1815|900.000|20260302|E3C09002|7298006230|0.00000|2
000000007298007630|1815|1050.000|20260302|E3C09002|7298007630|0.00000|2
000000007298007730|1815|1050.000|20260302|E3C09002|7298007730|0.00000|2
000000007298076830|1815|450.000|20260302|E3C09002|7298076830|0.00000|2
000000007298447030|1815|3300.000|20260302|E3C09002|7298447030|0.00000|2
000000007298448730|1815|150.000|20260302|E3C09002|7298448730|0.00000|2
000000007298448830|1815|150.000|20260302|E3C09002|7298448830|0.00000|2
000000007298510030|1815|600.000|20260302|E3C09002|7298510030|0.00000|2
000000007298568730|1815|450.000|20260302|E3C09002|7298568730|0.00000|2
000000007298577540|1815|1200.000|20260302|E3C09002|7298577540|0.00000|2
000000007298579240|1815|1050.000|20260302|E3C09002|7298579240|0.00000|2
000000007298710030|1815|900.000|20260302|E3C09002|7298710030|0.00000|2
000000007298710130|1815|900.000|20260302|E3C09002|7298710130|0.00000|2
000000007298710530|1815|450.000|20260302|E3C09002|7298710530|0.00000|2
000000007298813730|1815|600.000|20260302|E3C09002|7298813730|0.00000|2
000000007298866430|1815|300.000|20260302|E3C09002|7298866430|0.00000|2
000000007298868230|1815|1050.000|20260302|E3C09002|7298868230|0.00000|2
000000007298956430|1815|900.000|20260302|E3C09002|7298956430|0.00000|2
000000007297483930|1815|300.000|20260302|E2C13010|7297483930|0.00000|2
000000007297484440|1815|2400.000|20260302|E2C13010|7297484440|0.00000|2
000000007277117230|1815|150.000|20260302|E3C07003|7277117230|0.00000|2
000000007277117630|1815|3000.000|20260302|E3C07003|7277117630|0.00000|2
000000007288949740|1815|3300.000|20260302|E3C07003|7288949740|0.00000|2
000000007297008230|1815|600.000|20260302|E3C07003|7297008230|0.00000|2
000000007297008530|1815|900.000|20260302|E3C07003|7297008530|0.00000|2
000000007297009030|1815|150.000|20260302|E3C07003|7297009030|0.00000|2
000000007297009230|1815|450.000|20260302|E3C07003|7297009230|0.00000|2
000000007297009430|1815|900.000|20260302|E3C07003|7297009430|0.00000|2
000000007297009530|1815|450.000|20260302|E3C07003|7297009530|0.00000|2
000000007297451730|1815|300.000|20260302|E3C07003|7297451730|0.00000|2
000000007297513030|1815|600.000|20260302|E3C07003|7297513030|0.00000|2
000000007297513330|1815|1200.000|20260302|E3C07003|7297513330|0.00000|2
000000007297583740|1815|1050.000|20260302|E3C07003|7297583740|0.00000|2
000000007297583840|1815|1050.000|20260302|E3C07003|7297583840|0.00000|2
000000007297584440|1815|300.000|20260302|E3C07003|7297584440|0.00000|2
000000007297584640|1815|150.000|20260302|E3C07003|7297584640|0.00000|2
000000007297615830|1815|450.000|20260302|E3C07003|7297615830|0.00000|2
000000007297619330|1815|150.000|20260302|E3C07003|7297619330|0.00000|2
000000007297746630|1815|1050.000|20260302|E3C07003|7297746630|0.00000|2
000000007297746730|1815|900.000|20260302|E3C07003|7297746730|0.00000|2
000000007297747030|1815|450.000|20260302|E3C07003|7297747030|0.00000|2
000000007297810430|1815|300.000|20260302|E3C07003|7297810430|0.00000|2
000000007297810930|1815|300.000|20260302|E3C07003|7297810930|0.00000|2
000000007297811130|1815|600.000|20260302|E3C07003|7297811130|0.00000|2
000000007297870730|1815|600.000|20260302|E3C07003|7297870730|0.00000|2
000000007297870830|1815|150.000|20260302|E3C07003|7297870830|0.00000|2
000000007297871130|1815|900.000|20260302|E3C07003|7297871130|0.00000|2
000000007297871630|1815|2100.000|20260302|E3C07003|7297871630|0.00000|2
000000007297871730|1815|2100.000|20260302|E3C07003|7297871730|0.00000|2
000000007297957930|1815|900.000|20260302|E3C07003|7297957930|0.00000|2
000000000072831198|1815|2000.000|20260302|E3C01002|72831198|0.00000|2
000000000072837166|1815|2400.000|20260302|E3C01001|72837166|0.00000|2
000000000072837436|1815|1800.000|20260302|E3C01002|72837436|0.00000|2
000000000072851961|1815|108.000|20260302|E3C02001|72851961|0.00000|2
000000000072863885|1815|1920.000|20260302|E2C14001|72863885|0.00000|2
000000000072870738|1815|5000.000|20260302|E3C01002|72870738|0.00000|2
000000007222621440|1815|3600.000|20260302|E3C04001|7222621440|0.00000|2
000000007223132460|1815|5000.000|20260302|E3C05001|7223132460|0.00000|2
000000007223622440|1815|4000.000|20260302|E3C05001|24342 OP180|0.00000|2
000000007223782630|1815|2400.000|20260302|E3C03001|7223782630|0.00000|2
000000007282243230|1815|3000.000|20260302|E3C05001|19179142|0.00000|2
000000007282388530|1815|5600.000|20260302|E3C01002|7282388530|0.00000|2
000000007282554310|1815|4000.000|20260302|E3C01001|7282554310|0.00000|2
000000007282645360|1815|3600.000|20260302|E3C01002|89047072|0.00000|2
000000007282645470|1815|2400.000|20260302|E3C01002|7282645470|0.00000|2
000000007282645690|1815|600.000|20260302|E3C01001|89047071|0.00000|2
000000007282645840|1815|7200.000|20260302|E3C05001|7282645840|0.00000|2
000000007282656140|1815|1600.000|20260302|E3C01002|7282656140|0.00000|2
000000007282656940|1815|2400.000|20260302|E3C02001|13587883|0.00000|2
000000007282769640|1815|1500.000|20260302|E3C01001|19115699|0.00000|2
000000007282902230|1815|2000.000|20260302|E3C01002|89047353|0.00000|2
000000007282907280|1815|3000.000|20260302|E3C01002|89047490|0.00000|2
000000007283114840|1815|7200.000|20260302|E3C01001|7283114840|0.00000|2
000000007283243230|1815|1620.000|20260302|E3C01001|7283243230|0.00000|2
000000007283457640|1815|3600.000|20260302|E2C14001|7283457640|0.00000|2
000000007283457830|1815|960.000|20260302|E2C14001|7283457830|0.00000|2
000000007283550840|1815|1620.000|20260302|E3C05001|7283550840|0.00000|2
000000007283554310|1815|1620.000|20260302|E3C02001|7283554310|0.00000|2
000000007283594630|1815|500.000|20260302|E3C05001|7283594630|0.00000|2
000000007283638640|1815|12000.000|20260302|E3C01001|7283638640|0.00000|2
000000007283638740|1815|2000.000|20260302|E3C02001|7283638740|0.00000|2
000000007283638840|1815|3600.000|20260302|E3C01002|88988264|0.00000|2
000000007283645940|1815|15600.000|20260302|E3C12013|19167677|0.00000|2
000000007283656940|1815|1620.000|20260302|E3C01002|13587884|0.00000|2
000000007283716630|1815|2400.000|20260302|E3C01001|7283716630|0.00000|2
000000007283716640|1815|2400.000|20260302|E3C01001|7283716640|0.00000|2
000000007283716730|1815|1500.000|20260302|E3C01002|7283716730|0.00000|2
000000007283769640|1815|2000.000|20260302|E3C04001|13505999|0.00000|2
000000007283915030|1815|192.000|20260302|E3C02001|7283915030|0.00000|2
000000007286677960|1815|2100.000|20260302|E3C01001|7286677960|0.00000|2
000000007287162730|1815|1000.000|20260302|E3C05001|7287162730|0.00000|2
000000007287191630|1815|1920.000|20260302|E2C14001|7287191630|0.00000|2
000000007287191890|1815|720.000|20260302|E2C14001|7287191890|0.00000|2
000000007287888030|1815|3200.000|20260302|E3C02001|7287888030|0.00000|2
000000007287888460|1815|4000.000|20260302|E3C03001|7287888460|0.00000|2
000000007287975130|1815|4200.000|20260302|E3C05001|7287975130|0.00000|2
000000007288366540|1815|2400.000|20260302|E3C01001|7288366540|0.00000|2
000000007288729640|1815|12000.000|20260302|E2C13008|7288729640|0.00000|2
000000007289396130|1815|810.000|20260302|E3C05001|7289396130|0.00000|2
000000007289399460|1815|1920.000|20260302|E3C05001|7289399460|0.00000|2
000000007289399740|1815|960.000|20260302|E3C04001|7289399740|0.00000|2
000000007289728730|1815|2160.000|20260302|E3C12007|7289728730|0.00000|2
000000007289729210|1815|6400.000|20260302|E2C14001|7289729210|0.00000|2
000000007289895930|1815|2400.000|20260302|E3C03001|7289895930|0.00000|2
000000007289915540|1815|5600.000|20260302|E3C12013|7289915540|0.00000|2
000000007297270710|1815|6000.000|20260302|E2C13008|7297270710|0.00000|2
000000007297307170|1815|1500.000|20260302|E3C02001|7297307170|0.00000|2
000000007298103130|1815|9000.000|20260302|E3C04001|7298103130|0.00000|2
000000007298336730|1815|2160.000|20260302|E3C12007|7298336730|0.00000|2
000000007298336830|1815|2160.000|20260302|E3C12007|7298336830|0.00000|2
000000007298371540|1815|3200.000|20260302|E2C14001|7298371540|0.00000|2
000000007298405130|1815|12000.000|20260302|E3C07001|7298405130|0.00000|2
000000007298458830|1815|15600.000|20260302|E3C07001|7298458830|0.00000|2
000000007298459460|1815|12000.000|20260302|E3C07001|7298459460|0.00000|2
000000007298463390|1815|3600.000|20260302|E3C07001|7298463390|0.00000|2
000000007298491430|1815|480.000|20260302|E3C03001|7298491430|0.00000|2
000000007298797930|1815|5600.000|20260302|E3C05001|68711242AA|0.00000|2
000000007298850130|1815|2160.000|20260302|E3C12007|7298850130|0.00000|2
000000007298850530|1815|2160.000|20260302|E3C12007|7298850530|0.00000|2
000000000072851965|1815|192.000|20260302|E3C04001|72851965|0.00000|2
000000007286326030|1815|300.000|20260302|E3C01002|7286326030|0.00000|2
000000007385116451|1815|1560.000|20260302|E3C09001|7385116451|0.00000|2
000000000070479171|1815|9000.000|20260302|E1C11001|70479171|0.00000|2
000000000071221640|1815|3000.000|20260302|E1C11001|71221640|0.00000|2
000000000071222825|1815|6000.000|20260302|E1C11001|71222825|0.00000|2
000000000071231620|1815|8000.000|20260302|E1C11001|71231620|0.00000|2
000000000071238146|1815|700.000|20260302|E1C11001|71238146|0.00000|2
000000000071239235|1815|5000.000|20260302|E1C11001|71239235|0.00000|2
000000000071281030|1815|4000.000|20260302|E1C11001|71281030|0.00000|2
000000000071479093|1815|8000.000|20260302|E1C11001|71479093|0.00000|2
000000000071479095|1815|5000.000|20260302|E1C11001|71479095|0.00000|2
000000000071576620|1815|5000.000|20260302|E1C11001|71576620|0.00000|2
000000000071721610|1815|5000.000|20260302|E1C11001|71721610|0.00000|2
000000000071741047|1815|960.000|20260302|E1C11001|71741047|0.00000|2
000000000071741436|1815|15600.000|20260302|E1C11001|71741436|0.00000|2
000000000071831616|1815|4000.000|20260302|E1C11001|71831616|0.00000|2
000000000071832510|1815|2000.000|20260302|E1C11001|71832510|0.00000|2
000000000071856128|1815|104.000|20260302|E1C11001|71856128|0.00000|2
000000000071856140|1815|240.000|20260302|E1C11001|71856140|0.00000|2
000000007047722430|1815|7000.000|20260302|E1C11001|7047722430|0.00000|2
000000007123421030|1815|1200.000|20260302|E1C11001|7123421030|0.00000|2
000000007123422040|1815|5600.000|20260302|E1C11001|7123422040|0.00000|2
000000007123762430|1815|5000.000|20260302|E1C11001|7123762430|0.00000|2
000000007152522830|1815|4000.000|20260302|E1C11001|7152522830|0.00000|2
000000007152550130|1815|1620.000|20260302|E1C11001|68551552AA|0.00000|2
000000007152565930|1815|720.000|20260302|E1C11001|7152565930|0.00000|2
000000007157604070|1815|3000.000|20260302|E1C11001|7157604070|0.00000|2
000000007157622030|1815|5000.000|20260302|E1C11001|7157 6220 30|0.00000|2
000000007157642080|1815|9000.000|20260302|E1C11001|7157642080|0.00000|2
000000007157781380|1815|5000.000|20260302|E1C11001|7157781380|0.00000|2
000000007157781480|1815|5000.000|20260302|E1C11001|7157781480|0.00000|2
000000007172179930|1815|12000.000|20260302|E1C11001|7172179930|0.00000|2
000000007172187530|1815|3600.000|20260302|E1C11001|7172187530|0.00000|2
000000007173542030|1815|15600.000|20260302|E1C11001|7173542030|0.00000|2
000000007174105140|1815|960.000|20260302|E1C11001|7174105140|0.00000|2
000000007174120130|1815|720.000|20260302|E1C11001|68366507AA|0.00000|2
000000007174155530|1815|6400.000|20260302|E1C11001|7174155530|0.00000|2
000000007183241330|1815|12000.000|20260302|E1C11001|7183241330|0.00000|2
000000007183632130|1815|6000.000|20260302|E1C11001|7183632130|0.00000|2
000000007183772540|1815|12000.000|20260302|E1C11001|7183772540|0.00000|2
000000007185956651|1815|300.000|20260302|G0105019|7185956651|0.00000|1
000000007278114630|1815|2250.000|20260302|E3C09002|7278114630|0.00000|2
000000007298005530|1815|1650.000|20260302|E3C09002|7298005530|0.00000|2
000000007298006030|1815|5250.000|20260302|E3C09002|7298006030|0.00000|2
000000007298006330|1815|3900.000|20260302|E3C09002|7298006330|0.00000|2
000000007298510330|1815|1650.000|20260302|E3C09002|7298510330|0.00000|2
000000007298577640|1815|1350.000|20260302|E3C09002|7298577640|0.00000|2
000000007298579740|1815|1350.000|20260302|E3C09002|7298579740|0.00000|2
000000007298709330|1815|2700.000|20260302|E3C09002|7298709330|0.00000|2
000000007298813630|1815|750.000|20260302|E3C09002|7298813630|0.00000|2
000000007298868130|1815|2850.000|20260302|E3C09002|7298868130|0.00000|2
000000007298868630|1815|1650.000|20260302|E3C09002|7298868630|0.00000|2
000000007298868730|1815|1084.000|20260302|E3C09002|7298868730|0.00000|2
000000007297483830|1815|40350.000|20260302|E2C13010|7297483830|0.00000|2
000000007297483870|1815|12150.000|20260302|E2C13010|7297483870|0.00000|2
000000007298482630|1815|42360.000|20260302|E2C13009|7298482630|0.00000|2
000000007298482670|1815|9720.000|20260302|E2C13009|7298482670|0.00000|2
000000007298482730|1815|7440.000|20260302|E2C13009|7298482730|0.00000|2
000000007298483240|1815|2040.000|20260302|E2C13009|7298483240|0.00000|2
000000007277117530|1815|2250.000|20260302|E3C07003|7277117530|0.00000|2
000000007288819930|1815|17550.000|20260302|E3C07003|7288819930|0.00000|2
000000007297009130|1815|1950.000|20260302|E3C07003|7297009130|0.00000|2
000000007297452830|1815|4350.000|20260302|E3C07003|7297452830|0.00000|2
000000007297478740|1815|2550.000|20260302|E3C07003|7297478740|0.00000|2
000000007297514230|1815|1950.000|20260302|E3C07003|7297514230|0.00000|2
000000007297584240|1815|1350.000|20260302|E3C07003|7297584240|0.00000|2
000000007297706330|1815|2700.000|20260302|E3C07003|7297706330|0.00000|2
000000007297707130|1815|1650.000|20260302|E3C07003|7297707130|0.00000|2
000000007297871230|1815|2550.000|20260302|E3C07003|7297871230|0.00000|2
000000000072821198|1815|3072.000|20260302|E3C01002|72821198|0.00000|2
000000000072824578|1815|11040.000|20260302|E2C14001|72824578|0.00000|2
000000000072831556|1815|120900.000|20260302|E3C10018|72831556|0.00000|2
000000000072834576|1815|39600.000|20260302|E2C14001|72834576|0.00000|2
000000000072834577|1815|6480.000|20260302|E2C14001|72834577|0.00000|2
000000000072834578|1815|20160.000|20260302|E2C14001|72834578|0.00000|2
000000000072835830|1815|21600.000|20260302|E3C10007|72835830|0.00000|2
000000000072835846|1815|5200.000|20260302|E3C04001|72835846|0.00000|2
000000000072837062|1815|1040.000|20260302|E3C04001|72837062|0.00000|2
000000000072838349|1815|4500.000|20260302|E3C01002|72838349|0.00000|2
000000000072851327|1815|5100.000|20260302|E3C03001|72851327|0.00000|2
000000000072851328|1815|8070.000|20260302|E3C03001|72851328|0.00000|2
000000000072871915|1815|26136.000|20260302|E3C01002|72871915|0.00000|2
000000000072871916|1815|17280.000|20260302|E2C14001|90980-12767|0.00000|2
000000000072871919|1815|42500.000|20260302|E2C14001|72871919|0.00000|2
000000000072873831|1815|9360.000|20260302|E3C12002|72873831|0.00000|2
000000000072894764|1815|68040.000|20260302|E3C03001|72894764|0.00000|2
000000000072894885|1815|69300.000|20260302|E2C15007|72894885|0.00000|2
000000000072986330|1815|3168.000|20260302|E3C04001|72986330|0.00000|2
000000000072986331|1815|816.000|20260302|E3C02001|72986331|0.00000|2
000000007225960960|1815|5712.000|20260302|E3C07001|7225960960|0.00000|2
000000007282321430|1815|3360.000|20260302|E3C01001|7282321430|0.00000|2
000000007282344140|1815|33000.000|20260302|E3C01002|7282344140|0.00000|2
000000007282344360|1815|30400.000|20260302|E3C01002|7282344360|0.00000|2
000000007282374040|1815|17600.000|20260302|E3C04001|7282374040|0.00000|2
000000007282419030|1815|7650.000|20260302|E3C01002|19115704|0.00000|2
000000007282457830|1815|6240.000|20260302|E2C14001|7282457830|0.00000|2
000000007282457840|1815|5760.000|20260302|E2C14001|7282457840|0.00000|2
000000007282607530|1815|48000.000|20260302|E3C03001|7282607530|0.00000|2
000000007282644840|1815|1536.000|20260302|E3C01002|7282644840|0.00000|2
000000007282644940|1815|198000.000|20260302|E3C10025|7282644940|0.00000|2
000000007282645440|1815|29600.000|20260302|E3C10024|68186565AA|0.00000|2
000000007282645940|1815|45600.000|20260302|E3C12006|89047070|0.00000|2
000000007282646640|1815|24500.000|20260302|E3C01002|7282646640|0.00000|2
000000007282646940|1815|35520.000|20260302|E3C01002|7282646940|0.00000|2
000000007282656040|1815|22500.000|20260302|E3C01001|19153179|0.00000|2
000000007283175130|1815|4032.000|20260302|E3C01001|7283175130|0.00000|2
000000007283243330|1815|540.000|20260302|E3C02001|19178094|0.00000|2
000000007283310810|1815|75600.000|20260302|E3C12005|13501883|0.00000|2
000000007283321430|1815|7680.000|20260302|E3C10034|7283321430|0.00000|2
000000007283324340|1815|20160.000|20260302|E3C04001|7283324340|0.00000|2
000000007283324460|1815|63252.000|20260302|E3C01001|7283324460|0.00000|2
000000007283344040|1815|33480.000|20260302|E3C01002|7283344040|0.00000|2
000000007283344140|1815|50820.000|20260302|E3C01001|7283344140|0.00000|2
000000007283360110|1815|59472.000|20260302|E3C12005|7283360110|0.00000|2
000000007283374040|1815|52650.000|20260302|E3C10026|7283374040|0.00000|2
000000007283374160|1815|12636.000|20260302|E3C06001|7283374160|0.00000|2
000000007283388530|1815|3120.000|20260302|E3C03001|7283388530|0.00000|2
000000007283411040|1815|1540.000|20260302|E3C02001|7283411040|0.00000|2
000000007283411530|1815|5040.000|20260302|E3C04001|7283411530|0.00000|2
000000007283419030|1815|5700.000|20260302|E3C07001|68551708AA|0.00000|2
000000007283454430|1815|2520.000|20260302|E3C01002|89047360|0.00000|2
000000007283457630|1815|28800.000|20260302|E2C14001|7283457630|0.00000|2
000000007283457690|1815|41400.000|20260302|E2C14001|7283457690|0.00000|2
000000007283457730|1815|16440.000|20260302|E2C14001|7283457730|0.00000|2
000000007283557010|1815|8764.000|20260302|E3C03001|7283557010|0.00000|2
000000007283557410|1815|7290.000|20260302|E3C12003|7283557410|0.00000|2
000000007283557710|1815|1944.000|20260302|E3C04001|7283557710|0.00000|2
000000007283592710|1815|31590.000|20260302|E3C12003|7283592710|0.00000|2
000000007283607930|1815|100000.000|20260302|E3C10023|7283607930|0.00000|2
000000007283643440|1815|1540.000|20260302|E3C07001|7283643440|0.00000|2
000000007283644740|1815|101244.000|20260302|E3C10008|88956524|0.00000|2
000000007283644770|1815|3432.000|20260302|E3C10008|7283644770|0.00000|2
000000007283644840|1815|8400.000|20260302|E3C12013|19153181|0.00000|2
000000007283645440|1815|171600.000|20260302|E3C10003|7283645440|0.00000|2
000000007283645840|1815|29722.000|20260302|E3C10004|7283645840|0.00000|2
000000007283646640|1815|7700.000|20260302|E3C10001|7283646640|0.00000|2
000000007283646940|1815|74880.000|20260302|E3C12002|7283646940|0.00000|2
000000007283656040|1815|44000.000|20260302|E3C03001|7283656040|0.00000|2
000000007283704030|1815|4752.000|20260302|E3C04001|7283704030|0.00000|2
000000007283706240|1815|7280.000|20260302|E3C04001|7283706240|0.00000|2
000000007283752640|1815|2772.000|20260302|E3C02001|91702PHM J010Y1|0.00000|2
000000007283792930|1815|2860.000|20260302|E3C02001|7283792930|0.00000|2
000000007283822030|1815|4290.000|20260302|E3C05001|7283822030|0.00000|2
000000007283839840|1815|14560.000|20260302|E3C04001|6L9T-14489-AA|0.00000|2
000000007283901630|1815|14400.000|20260302|E2C14001|7283901630|0.00000|2
000000007283902830|1815|13860.000|20260302|E3C10006|89047352|0.00000|2
000000007283902940|1815|4620.000|20260302|E3C10006|7283902940|0.00000|2
000000007283904360|1815|120540.000|20260302|E2C15003|7283904360|0.00000|2
000000007283905230|1815|16940.000|20260302|E2C14002|7283905230|0.00000|2
000000007283906890|1815|1764.000|20260302|E2C15003|15127038|0.00000|2
000000007283907880|1815|25872.000|20260302|E2C15003|15136074|0.00000|2
000000007283908090|1815|3528.000|20260302|E2C15003|21997402|0.00000|2
000000007283945030|1815|1632.000|20260302|E3C02001|7283945030|0.00000|2
000000007283974930|1815|5040.000|20260302|E3C04001|7283974930|0.00000|2
000000007286107630|1815|9120.000|20260302|E3C03001|7286107630|0.00000|2
000000007286391530|1815|8400.000|20260302|E3C02001|7286391530|0.00000|2
000000007286975130|1815|7500.000|20260302|E3C03001|7286975130|0.00000|2
000000007286976240|1815|2700.000|20260302|E3C04001|7286976240|0.00000|2
000000007286986010|1815|36000.000|20260302|E3C05001|7286986010|0.00000|2
000000007287002730|1815|25344.000|20260302|E3C10022|7287002730|0.00000|2
000000007287049240|1815|25200.000|20260302|E3C12013|7287049240|0.00000|2
000000007287159530|1815|9072.000|20260302|E3C01001|7287159530|0.00000|2
000000007287159630|1815|18144.000|20260302|E3C04001|7287159630|0.00000|2
000000007287159830|1815|5184.000|20260302|E3C02001|7287159830|0.00000|2
000000007287191530|1815|30888.000|20260302|E3C01002|7287191530|0.00000|2
000000007287191540|1815|1188.000|20260302|E3C01002|7287191540|0.00000|2
000000007287191590|1815|22572.000|20260302|E3C01002|7287191590|0.00000|2
000000007287199030|1815|162000.000|20260302|E3C10016|7287199030|0.00000|2
000000007287199130|1815|7776.000|20260302|E3C03001|7287199130|0.00000|2
000000007287199240|1815|74520.000|20260302|E3C04001|7287199240|0.00000|2
000000007287204330|1815|2376.000|20260302|E3C01002|9U5T-14489-FA|0.00000|2
000000007287204730|1815|66528.000|20260302|E3C10019|7287204730|0.00000|2
000000007287326030|1815|149760.000|20260302|E3C12008|13581061|0.00000|2
000000007287357710|1815|48510.000|20260302|E3C10027|7287357710|0.00000|2
